,loss,mse,mae,mape,rmse,val_loss,val_mse,val_mae,val_mape,val_rmse,lr
0,0.9249741435050964,0.8813810348510742,0.7634089589118958,48.338314056396484,0.9449798464775085,0.5964046120643616,0.17993417382240295,0.3566201329231262,23.611431121826172,0.42418649792671204,0.0010070001
1,0.5473021864891052,0.1087133064866066,0.2676992118358612,17.362686157226562,0.3309001624584198,0.49824509024620056,0.054361555725336075,0.187075674533844,11.760659217834473,0.23315563797950745,0.0010140002
2,0.4825916588306427,0.05058034136891365,0.1862911731004715,11.914212226867676,0.2257254719734192,0.4560617208480835,0.04088842123746872,0.17067170143127441,10.993193626403809,0.20220886170864105,0.0010210002
3,0.44370928406715393,0.04237267002463341,0.17545552551746368,11.297853469848633,0.20547059178352356,0.422792911529541,0.041050270199775696,0.17325828969478607,11.408397674560547,0.20260865986347198,0.0010280003
4,0.4116460084915161,0.04257820174098015,0.1779889315366745,11.457255363464355,0.20574280619621277,0.3955894112586975,0.046919021755456924,0.18440842628479004,12.469438552856445,0.2166079878807068,0.0010350003
5,0.383199006319046,0.043274570256471634,0.17731653153896332,11.514999389648438,0.20749396085739136,0.3693186044692993,0.047689374536275864,0.18567880988121033,12.573256492614746,0.21837899088859558,0.0010420004
6,0.35999250411987305,0.0475710891187191,0.18569986522197723,11.955955505371094,0.2188902497291565,0.35212838649749756,0.059996262192726135,0.20625673234462738,14.17189884185791,0.2449413239955902,0.0010490004
7,0.33908045291900635,0.050093263387680054,0.1859997808933258,11.977445602416992,0.22460386157035828,0.3259522616863251,0.04844547063112259,0.18692833185195923,12.679977416992188,0.22010332345962524,0.0010560005
8,0.3169151544570923,0.04456010460853577,0.1820751279592514,11.696345329284668,0.21083608269691467,0.30687183141708374,0.04608001187443733,0.18275165557861328,12.32244873046875,0.2146625518798828,0.0010630005
9,0.29913124442100525,0.04310048371553421,0.17653171718120575,11.30057144165039,0.2085980921983719,0.2948753833770752,0.05366270989179611,0.19561360776424408,13.377431869506836,0.2316521406173706,0.0010700006
10,0.2864760160446167,0.04776236414909363,0.1845882534980774,11.9058837890625,0.21896012127399445,0.2742181122303009,0.039918381720781326,0.17095929384231567,11.198434829711914,0.19979585707187653,0.0010593006
11,0.27034610509872437,0.04184940084815025,0.17580127716064453,11.443475723266602,0.2049865871667862,0.26214301586151123,0.04029478132724762,0.16832904517650604,10.672654151916504,0.20073561370372772,0.0010593006
12,0.258645236492157,0.04195583611726761,0.17662599682807922,11.458102226257324,0.20542927086353302,0.25250735878944397,0.0430060438811779,0.16986313462257385,10.583409309387207,0.20737898349761963,0.0010593006
13,0.24869026243686676,0.04317115247249603,0.17623072862625122,11.322089195251465,0.20761685073375702,0.24168777465820312,0.04119144380092621,0.1738206297159195,11.510886192321777,0.20295676589012146,0.0010593006
14,0.2383081614971161,0.04149627313017845,0.1767495721578598,11.474353790283203,0.2040310502052307,0.23181754350662231,0.039425287395715714,0.16947925090789795,10.960493087768555,0.1985580325126648,0.0010593006
15,0.22951987385749817,0.041195373982191086,0.17464867234230042,11.262900352478027,0.20333324372768402,0.22377027571201324,0.03954843804240227,0.17017024755477905,11.086687088012695,0.19886788725852966,0.0010487076
16,0.2215488851070404,0.04093305766582489,0.17402610182762146,11.15115737915039,0.20299291610717773,0.21750156581401825,0.0418706052005291,0.17522968351840973,11.651220321655273,0.20462308824062347,0.0010487076
17,0.214691162109375,0.04160613939166069,0.17696285247802734,11.461858749389648,0.20437374711036682,0.20943096280097961,0.03939920663833618,0.16964218020439148,10.990276336669922,0.19849233329296112,0.0010487076
18,0.20789822936058044,0.041275568306446075,0.1754886656999588,11.270363807678223,0.20384851098060608,0.20466724038124084,0.042494796216487885,0.17648552358150482,11.766870498657227,0.20614266395568848,0.0010487076
19,0.20234453678131104,0.04242810234427452,0.175888791680336,11.36729621887207,0.2047492414712906,0.1995495855808258,0.043961819261312485,0.17934007942676544,12.034049987792969,0.209670752286911,0.0010487076
20,0.19985897839069366,0.04879190772771835,0.18559448421001434,12.095449447631836,0.22132083773612976,0.1923070251941681,0.04024772346019745,0.17159639298915863,11.28702449798584,0.20061835646629333,0.0010382206
21,0.19089046120643616,0.04134025797247887,0.17586247622966766,11.409262657165527,0.2033570110797882,0.18688111007213593,0.039448365569114685,0.16886752843856812,10.84830093383789,0.1986161321401596,0.0010382206
22,0.18569228053092957,0.040744807571172714,0.17459116876125336,11.255126953125,0.20143504440784454,0.18217644095420837,0.03945252671837807,0.16991105675697327,11.0394287109375,0.19862660765647888,0.0010382206
23,0.18146011233329773,0.0414675772190094,0.1758456528186798,11.330758094787598,0.2033870667219162,0.17786149680614471,0.03965957835316658,0.17040938138961792,11.12631607055664,0.19914712011814117,0.0010382206
24,0.17730627954006195,0.04179088771343231,0.17714087665081024,11.501823425292969,0.2053953856229782,0.17397797107696533,0.04020709544420242,0.16843891143798828,10.698039054870605,0.20051707327365875,0.0010382206
25,0.17335152626037598,0.04197945073246956,0.1748994141817093,11.169243812561035,0.20507752895355225,0.17091672122478485,0.041847582906484604,0.1751629263162613,11.640114784240723,0.2045668065547943,0.0010278384
26,0.16894443333148956,0.0407642237842083,0.1749233454465866,11.351929664611816,0.20244200527668,0.16688889265060425,0.041135940700769424,0.16873447597026825,10.6337308883667,0.20281997323036194,0.0010278384
27,0.16572321951389313,0.041511714458465576,0.1730995625257492,11.143492698669434,0.20386646687984467,0.16254249215126038,0.039396610110998154,0.16973723471164703,11.007654190063477,0.19848579168319702,0.0010278384
28,0.1624191254377365,0.0417180173099041,0.17573538422584534,11.263668060302734,0.20472534000873566,0.159967839717865,0.04084457457065582,0.17301766574382782,11.434636116027832,0.20210041105747223,0.0010278384
29,0.1588699221611023,0.041090935468673706,0.17571145296096802,11.378687858581543,0.20269347727298737,0.15611374378204346,0.03941350057721138,0.16968531906604767,10.998164176940918,0.19852833449840546,0.0010278384
30,0.15564700961112976,0.04078210890293121,0.1745583713054657,11.247737884521484,0.2017551213502884,0.1533484309911728,0.03980246186256409,0.170678973197937,11.168863296508789,0.1995055377483368,0.00101756
31,0.1528952419757843,0.041092947125434875,0.1762075275182724,11.478398323059082,0.2038327306509018,0.15584099292755127,0.050442617386579514,0.17757700383663177,10.792571067810059,0.2245943546295166,0.00101756
32,0.15210524201393127,0.04506984353065491,0.178322896361351,11.387155532836914,0.21293073892593384,0.1486269235610962,0.04141470044851303,0.17425382137298584,11.548233985900879,0.20350602269172668,0.00101756
33,0.14757896959781647,0.04132753983139992,0.17462898790836334,11.197579383850098,0.20285052061080933,0.1461692750453949,0.04166561737656593,0.17483258247375488,11.613785743713379,0.20412157475948334,0.00101756
34,0.1458631157875061,0.0429745651781559,0.17656484246253967,11.325895309448242,0.20721694827079773,0.1431279182434082,0.040526848286390305,0.1722860336303711,11.356600761413574,0.2013128250837326,0.00101756
35,0.14487424492835999,0.045845046639442444,0.1853848248720169,11.961405754089355,0.21347902715206146,0.14098209142684937,0.04093892499804497,0.1732340008020401,11.44736099243164,0.2023337036371231,0.0010073844
36,0.14147594571113586,0.04368383437395096,0.1785091608762741,11.67800235748291,0.2077237069606781,0.13837090134620667,0.04024604707956314,0.16836535930633545,10.683863639831543,0.20061415433883667,0.0010073844
37,0.13809427618980408,0.041378770023584366,0.17546188831329346,11.47081184387207,0.2021390050649643,0.13614094257354736,0.04013533890247345,0.1683567464351654,10.694470405578613,0.20033805072307587,0.0010073844
38,0.13764028251171112,0.04475858435034752,0.179953470826149,11.452895164489746,0.2117735743522644,0.13778835535049438,0.047612156718969345,0.18537908792495728,12.55877685546875,0.21820209920406342,0.0010073844
39,0.13517296314239502,0.043941427022218704,0.1761063188314438,11.19945240020752,0.20904648303985596,0.13176511228084564,0.03957468271255493,0.16980014741420746,11.009001731872559,0.19893386960029602,0.0010073844
40,0.1318107396364212,0.041066739708185196,0.17500586807727814,11.273426055908203,0.20251184701919556,0.13192391395568848,0.04345095902681351,0.17829521000385284,11.932013511657715,0.20844894647598267,0.0009973105
41,0.1310243457555771,0.04300178587436676,0.17759329080581665,11.406327247619629,0.20705294609069824,0.13083407282829285,0.0448017381131649,0.18075129389762878,12.160391807556152,0.21166421473026276,0.0009973105
42,0.13165561854839325,0.0478348508477211,0.18470218777656555,11.989242553710938,0.21958254277706146,0.12685957551002502,0.04046284034848213,0.17211931943893433,11.343259811401367,0.20115377008914948,0.0009973105
43,0.1267171949148178,0.041553009301424026,0.1760755032300949,11.524043083190918,0.20386406779289246,0.12561534345149994,0.041529323905706406,0.16874539852142334,10.58874797821045,0.2037874460220337,0.0009973105
44,0.12666088342666626,0.04495583474636078,0.18078330159187317,11.601326942443848,0.21213702857494354,0.12344196438789368,0.040630679577589035,0.17251521348953247,11.377908706665039,0.201570525765419,0.0009973105
45,0.12273450195789337,0.04049623757600784,0.1723276823759079,11.026908874511719,0.20167556405067444,0.12119577080011368,0.039439186453819275,0.1690240055322647,10.8763427734375,0.19859302043914795,0.0009873374
46,0.12141391634941101,0.04111111909151077,0.17570018768310547,11.358977317810059,0.20222222805023193,0.11959761381149292,0.03943067789077759,0.16985100507736206,11.028450012207031,0.19857157766819,0.0009873374
47,0.12023000419139862,0.04188968986272812,0.17555199563503265,11.262543678283691,0.20461143553256989,0.11848844587802887,0.040291037410497665,0.17171411216259003,11.29847526550293,0.20072628557682037,0.0009873374
